9,海淀区,冶金大院 ,2室1厅,54.1,南北,精装,中楼层(共5层),1986年,皂君庙,480,88725
10,海淀区,学院南路66号院 ,2室1厅,65.6,南,简装,中楼层(共14层),1987年,白石桥,570,86891
11,海淀区,城华园 ,2室1厅,64.95,南北,精装,高楼层(共6层),1998年,学院路,565,86990
12,海淀区,清秀阁 ,2室1厅,89.4,南北,简装,中楼层(共5层),2005年,清河,679,75951
13,海淀区,时雨园 ,3室2厅,165.96,东南,精装,高楼层(共19层),2005年,世纪城,1510,90986
14,海淀区,东南小区 ,2室1厅,53.3,南北,精装,底层(共6层),1992年,中关村,718,134710
15,海淀区,科育小区 ,2室1厅,47.5,南北,精装,顶层(共5层),1976年,中关村,625,131579
16,海淀区,远大园五区 ,3室2厅,151.81,西南,精装,中楼层(共16层),2001年,世纪城,1400,92221
17,海淀区,曙光花园 ,2室2厅,113.13,东南,精装,高楼层(共17层),1999年,四季青,910,80439
18,海淀区,强佑清河新城 ,1室1厅,61.91,东,精装,顶层(共27层),2009年,清河,445,71879
19,海淀区,志强北园 ,3室0厅,56.9,南北,简装,中楼层(共5层),1980年,小西天,508,89280
20,海淀区,黄亭子小区 ,2室1厅,62.5,南,简装,低楼层(共18层),1990年,北太平庄,538,86080
21,海淀区,普惠南里 ,2室1厅,62.1,南,精装,低楼层(共16层),1986年,公主坟,535,86152
22,海淀区,富润家园 ,2室1厅,92.64,西,精装,低楼层(共27层),2003年,学院路,710,76641
23,海淀区,田村40号院 ,3室1厅,89.46,南西北,精装,低楼层(共6层),1999年,田村,670,74894
24,海淀区,远大园四区 ,2室2厅,58.61,东南,精装,高楼层(共16层),2000年,世纪城,768,131036
25,海淀区,稻香园 ,2室1厅,60,南北,简装,底层(共6层),1992年,苏州桥,588,98000
26,海淀区,西六砖瓦厂家属楼 ,2室1厅,57.2,南北,简装,中楼层(共5层),1985年,海淀北部新区,310,54196
27,海淀区,翠微路22号院 ,2室1厅,53.04,南北,简装,低楼层(共6层),1994年,公主坟,508,95777
28,海淀区,蓟门东里 ,3室1厅,77.9,西北,简装,低楼层(共16层),1986年,知春路,620,79590
29,海淀区,新外大街3号院 ,1室1厅,26.5,东,简装,中楼层(共4层),1960年,小西天,258,97359
0,丰台区,莲花池南里 ,2室1厅,52.97,南,精装,低楼层(共6层),1985年,广安门,369,69663
1,丰台区,方南家园一期 ,2室1厅,51.66,南北,简装,低楼层(共6层),1998年,刘家窑,290,56137
